algorithm,path_length,nodes_explored,compute_time,replan_count,predictive_replans,evade_count,found_treasure,wall_density,num_guards,repetition
A*,95,4950,0.021195399574935436,38,38,13,True,0.15,6,4
A*,33,1182,0.005377299850806594,10,10,1,True,0.15,6,5
A*,58,2482,0.012132599949836731,14,14,17,True,0.15,6,6
A*,202,11925,0.0665016018319875,73,73,40,True,0.15,6,7
A*,65,2163,0.012791399378329515,17,17,13,True,0.15,6,8
A*,57,2141,0.01209720061160624,13,13,7,True,0.15,6,9
A*,39,1167,0.005053000757470727,10,10,3,True,0.15,6,10
A*,48,1137,0.007939700037240982,11,11,7,True,0.15,6,11
A*,77,1616,0.007799599785357714,14,14,1,True,0.15,6,12
A*,100,4025,0.015799599699676037,36,36,18,True,0.15,6,13
A*,50,2413,0.009569399757310748,11,11,7,True,0.15,6,14
A*,37,443,0.0017760996706783772,4,4,0,True,0.15,6,15
A*,66,1432,0.005695800529792905,18,18,20,True,0.15,6,16
A*,99,5581,0.025183399440720677,32,32,20,True,0.15,6,17
A*,79,5231,0.021921800449490547,28,28,14,True,0.15,6,18
A*,71,1957,0.00766429933719337,18,18,15,True,0.15,6,19
A*,33,970,0.005208099959418178,7,7,2,True,0.15,6,20
A*,49,2057,0.008108400274068117,11,11,9,True,0.15,6,21
A*,37,954,0.0037939995527267456,7,7,1,True,0.15,6,22
A*,35,1005,0.004210600629448891,9,9,2,True,0.15,6,23
A*,75,3267,0.012575398432090878,26,26,18,True,0.15,6,24
A*,31,540,0.0021068998612463474,2,2,0,True,0.15,6,25
A*,46,1801,0.006977300392463803,11,11,9,True,0.15,6,26
A*,94,5095,0.0198377997148782,34,34,14,True,0.15,6,27
A*,60,2207,0.011121900053694844,11,11,15,True,0.15,6,28
A*,89,2652,0.01070050080306828,28,28,10,True,0.15,6,29
A*,29,99,0.0007600998505949974,0,0,0,True,0.25,0,0
A*,29,83,0.0006389999762177467,0,0,0,True,0.25,0,1
A*,29,85,0.0005360001232475042,0,0,0,True,0.25,0,2
A*,29,179,0.0011177998967468739,0,0,0,True,0.25,0,3
A*,29,114,0.0004531999584287405,0,0,0,True,0.25,0,4
A*,31,145,0.0005542999133467674,0,0,0,True,0.25,0,5
A*,29,109,0.0004219000693410635,0,0,0,True,0.25,0,6
A*,29,102,0.0004135000053793192,0,0,0,True,0.25,0,7
A*,31,112,0.00040369993075728416,0,0,0,True,0.25,0,8
A*,29,62,0.00023939996026456356,0,0,0,True,0.25,0,9
A*,29,108,0.00042239995673298836,0,0,0,True,0.25,0,10
A*,31,148,0.0005521001294255257,0,0,0,True,0.25,0,11
A*,29,136,0.0005143000744283199,0,0,0,True,0.25,0,12
A*,29,79,0.0003130000550299883,0,0,0,True,0.25,0,13
A*,29,148,0.0005748998373746872,0,0,0,True,0.25,0,14
A*,29,94,0.0003708999138325453,0,0,0,True,0.25,0,15
A*,29,103,0.0003937000874429941,0,0,0,True,0.25,0,16
A*,29,161,0.0006200999487191439,0,0,0,True,0.25,0,17
A*,29,102,0.00039529986679553986,0,0,0,True,0.25,0,18
A*,31,175,0.0006364998407661915,0,0,0,True,0.25,0,19
A*,29,147,0.0005787000991404057,0,0,0,True,0.25,0,20
A*,29,133,0.0008171000517904758,0,0,0,True,0.25,0,21
A*,29,102,0.0006340001709759235,0,0,0,True,0.25,0,22
A*,29,123,0.0007305999752134085,0,0,0,True,0.25,0,23
A*,29,108,0.0006933999247848988,0,0,0,True,0.25,0,24
A*,29,121,0.0007480999920517206,0,0,0,True,0.25,0,25
A*,29,70,0.0004267001058906317,0,0,0,True,0.25,0,26
A*,29,126,0.0004916000179946423,0,0,0,True,0.25,0,27
A*,29,142,0.0005499001126736403,0,0,0,True,0.25,0,28
A*,29,126,0.000503599876537919,0,0,0,True,0.25,0,29
A*,31,198,0.0007577999494969845,0,0,0,True,0.25,2,0
A*,70,1748,0.006505000637844205,15,15,2,True,0.25,2,1
A*,61,317,0.001245299819856882,3,3,1,True,0.25,2,2
A*,55,797,0.003135899780318141,6,6,22,True,0.25,2,3
A*,51,412,0.0017852999735623598,3,3,0,True,0.25,2,4
A*,29,110,0.00044329999946057796,0,0,0,True,0.25,2,5
A*,297,19386,0.08108629984781146,203,203,14,False,0.25,2,6
A*,49,580,0.002125500002875924,2,2,0,True,0.25,2,7
A*,55,785,0.0031764002051204443,5,5,1,True,0.25,2,8
A*,29,90,0.0003646998666226864,0,0,0,True,0.25,2,9
A*,33,408,0.0021842997521162033,4,4,0,True,0.25,2,10
A*,33,808,0.003240399993956089,7,7,1,True,0.25,2,11
A*,29,81,0.00033199996687471867,0,0,0,True,0.25,2,12
A*,97,3957,0.015062900260090828,23,23,0,True,0.25,2,13
A*,89,5375,0.02734070038422942,33,33,14,True,0.25,2,14
A*,35,583,0.00419699982739985,5,5,5,True,0.25,2,15
A*,29,85,0.0003537999000400305,0,0,0,True,0.25,2,16
A*,31,262,0.0010648001916706562,1,1,0,True,0.25,2,17
A*,43,1291,0.007067900383844972,13,13,0,True,0.25,2,18
A*,29,171,0.0007519999053329229,0,0,0,True,0.25,2,19
A*,33,358,0.0014037999790161848,3,3,0,True,0.25,2,20
A*,33,302,0.0011760001070797443,1,1,0,True,0.25,2,21
A*,29,128,0.0005244000349193811,0,0,0,True,0.25,2,22
A*,35,752,0.002846000250428915,4,4,2,True,0.25,2,23
A*,29,86,0.00035220012068748474,0,0,0,True,0.25,2,24
A*,29,139,0.0005614999681711197,1,1,0,True,0.25,2,25
A*,31,205,0.0008351998403668404,2,2,3,True,0.25,2,26
A*,32,194,0.0007600998505949974,1,1,1,True,0.25,2,27
A*,29,138,0.000556000042706728,1,1,0,True,0.25,2,28
A*,37,958,0.0037274998612701893,8,8,4,True,0.25,2,29
A*,170,7413,0.03129590046592057,68,68,42,True,0.25,4,0
A*,79,1606,0.00879739923402667,16,16,11,True,0.25,4,1
A*,45,1962,0.010197799187153578,15,15,2,True,0.25,4,2
A*,33,490,0.0019051993731409311,4,4,0,True,0.25,4,3
A*,45,1221,0.005140700377523899,14,14,0,True,0.25,4,4
A*,53,4623,0.01968069956637919,23,23,2,True,0.25,4,5
A*,51,2217,0.00961519917473197,16,16,4,True,0.25,4,6
A*,46,632,0.0024733999744057655,7,7,9,True,0.25,4,7
A*,47,1410,0.005468701012432575,10,10,4,True,0.25,4,8
A*,31,212,0.0008388999849557877,1,1,0,True,0.25,4,9
A*,35,783,0.003048800164833665,11,11,0,True,0.25,4,10
A*,382,40419,0.18618299928493798,118,118,87,False,0.25,4,11
A*,43,1669,0.006588801043108106,13,13,0,True,0.25,4,12
A*,29,93,0.0007109001744538546,0,0,0,True,0.25,4,13
A*,39,251,0.0018149996176362038,1,1,0,True,0.25,4,14
A*,37,218,0.0008906999137252569,1,1,0,True,0.25,4,15
A*,103,4104,0.02316799946129322,33,33,14,True,0.25,4,16
A*,85,2724,0.014391199219971895,18,18,28,True,0.25,4,17
A*,86,4408,0.02034600032493472,30,30,9,True,0.25,4,18
A*,43,1128,0.005053899949416518,8,8,1,True,0.25,4,19
A*,56,1895,0.00785010028630495,16,16,8,True,0.25,4,20
A*,75,4557,0.02001360012218356,28,28,2,True,0.25,4,21
A*,41,1115,0.004413699964061379,12,12,2,True,0.25,4,22
A*,73,2863,0.012151499511674047,16,16,12,True,0.25,4,23
A*,131,15022,0.06976410117931664,60,60,10,True,0.25,4,24
A*,49,847,0.0032678002025932074,8,8,9,True,0.25,4,25
A*,207,13439,0.05788970063440502,75,75,28,True,0.25,4,26
A*,63,1830,0.006908100098371506,12,12,13,True,0.25,4,27
A*,57,2852,0.01569249900057912,22,22,4,True,0.25,4,28
A*,39,1023,0.006507500074803829,8,8,1,True,0.25,4,29
A*,162,5083,0.022483300184831023,54,54,72,True,0.25,6,0
A*,43,1466,0.005798099795356393,9,9,0,True,0.25,6,1
A*,41,2026,0.00784100010059774,13,13,0,True,0.25,6,2
A*,93,4269,0.016437900019809604,37,37,15,True,0.25,6,3
A*,29,132,0.0005400998052209616,0,0,0,True,0.25,6,4
A*,65,2227,0.011294400552287698,19,19,10,True,0.25,6,5
A*,37,887,0.003484800225123763,7,7,0,True,0.25,6,6
A*,55,2431,0.013437999412417412,15,15,5,True,0.25,6,7
A*,29,395,0.0015112999826669693,3,3,0,True,0.25,6,8
A*,54,2822,0.011234900215640664,19,19,3,True,0.25,6,9
A*,351,14682,0.06229060096666217,149,149,116,False,0.25,6,10
A*,55,2474,0.01326780067756772,23,23,0,True,0.25,6,11
A*,97,4657,0.017731499625369906,31,31,18,True,0.25,6,12
A*,201,12657,0.050711604533717036,93,93,44,True,0.25,6,13
A*,71,2503,0.00986560108140111,22,22,20,True,0.25,6,14
A*,79,4509,0.020377500681206584,25,25,4,True,0.25,6,15
A*,55,1138,0.005373100051656365,12,12,6,True,0.25,6,16
A*,55,2480,0.009843600215390325,16,16,12,True,0.25,6,17
A*,33,924,0.0035064995754510164,5,5,0,True,0.25,6,18
A*,59,1506,0.00570490094833076,19,19,18,True,0.25,6,19
A*,115,9673,0.03630940057337284,52,52,9,True,0.25,6,20
A*,42,2257,0.01032709889113903,12,12,5,True,0.25,6,21
A*,33,636,0.0024047999177128077,7,7,0,True,0.25,6,22
A*,96,3784,0.021315900143235922,32,32,3,True,0.25,6,23
A*,147,5876,0.022390101104974747,63,63,42,True,0.25,6,24
A*,108,5618,0.023292300524190068,34,34,12,True,0.25,6,25
A*,288,24908,0.11543769994750619,130,130,59,True,0.25,6,26
A*,48,2077,0.012353400699794292,17,17,3,True,0.25,6,27
A*,58,1987,0.008897700114175677,14,14,11,True,0.25,6,28
A*,64,2458,0.0095126002561301,15,15,4,True,0.25,6,29
A*,29,52,0.0003185998648405075,0,0,0,True,0.35,0,0
A*,29,55,0.00035930005833506584,0,0,0,True,0.35,0,1
A*,35,100,0.0006029000505805016,0,0,0,True,0.35,0,2
A*,33,114,0.0004483000375330448,0,0,0,True,0.35,0,3
A*,31,119,0.0005169999785721302,0,0,0,True,0.35,0,4
A*,29,51,0.0002500999253243208,0,0,0,True,0.35,0,5
A*,29,98,0.0004265999887138605,0,0,0,True,0.35,0,6
A*,29,114,0.0004920999053865671,0,0,0,True,0.35,0,7
A*,29,96,0.0004118999931961298,0,0,0,True,0.35,0,8
A*,29,60,0.0002586999908089638,0,0,0,True,0.35,0,9
A*,29,76,0.0003432000521570444,0,0,0,True,0.35,0,10
A*,29,84,0.00037180003710091114,0,0,0,True,0.35,0,11
A*,29,77,0.0003228001296520233,0,0,0,True,0.35,0,12
A*,31,112,0.0004157000221312046,0,0,0,True,0.35,0,13
A*,33,94,0.0003597999457269907,0,0,0,True,0.35,0,14
A*,29,88,0.0003892001695930958,0,0,0,True,0.35,0,15
A*,31,111,0.0004281001165509224,0,0,0,True,0.35,0,16
A*,29,105,0.00042990013025701046,0,0,0,True,0.35,0,17
A*,31,119,0.000466400058940053,0,0,0,True,0.35,0,18
A*,29,69,0.000282099936157465,0,0,0,True,0.35,0,19
A*,29,95,0.0003785998560488224,0,0,0,True,0.35,0,20
A*,29,44,0.00018149986863136292,0,0,0,True,0.35,0,21
A*,31,111,0.00043460004962980747,0,0,0,True,0.35,0,22
A*,33,103,0.00040660006925463676,0,0,0,True,0.35,0,23
A*,31,84,0.00031960010528564453,0,0,0,True,0.35,0,24
A*,29,65,0.0002598001156002283,0,0,0,True,0.35,0,25
A*,29,68,0.0002812999300658703,0,0,0,True,0.35,0,26
A*,29,76,0.00030019995756447315,0,0,0,True,0.35,0,27
A*,31,80,0.0002951000351458788,0,0,0,True,0.35,0,28
A*,29,69,0.00026379991322755814,0,0,0,True,0.35,0,29
A*,35,257,0.00102830003015697,2,2,0,True,0.35,2,0
A*,59,999,0.004380199825391173,6,6,10,True,0.35,2,1
A*,29,146,0.000568899791687727,1,1,0,True,0.35,2,2
A*,45,382,0.002584700006991625,3,3,0,True,0.35,2,3
A*,31,89,0.00035699992440640926,0,0,0,True,0.35,2,4
A*,29,56,0.00024070008657872677,0,0,0,True,0.35,2,5
A*,49,452,0.002410199958831072,4,4,0,True,0.35,2,6
A*,43,1412,0.005387900397181511,15,15,0,True,0.35,2,7
A*,78,934,0.0058461998123675585,9,9,1,True,0.35,2,8
A*,41,636,0.0034368999768048525,3,3,0,True,0.35,2,9
A*,31,109,0.0004149999003857374,0,0,0,True,0.35,2,10
A*,59,1657,0.008716200944036245,11,11,0,True,0.35,2,11
A*,43,1109,0.003911799285560846,9,9,1,True,0.35,2,12
A*,45,1561,0.00764169916510582,10,10,1,True,0.35,2,13
A*,31,112,0.0007064999081194401,1,1,0,True,0.35,2,14
A*,51,946,0.00524159986525774,7,7,10,True,0.35,2,15
A*,32,172,0.0012966000940650702,1,1,1,True,0.35,2,16
A*,35,175,0.0011394999455660582,1,1,0,True,0.35,2,17
A*,29,95,0.00037949997931718826,0,0,0,True,0.35,2,18
A*,75,3098,0.012895699590444565,19,19,11,True,0.35,2,19
A*,111,4901,0.027892199344933033,21,21,23,True,0.35,2,20
A*,29,89,0.0006105001084506512,0,0,0,True,0.35,2,21
A*,56,1791,0.011021698359400034,11,11,8,True,0.35,2,22
A*,29,69,0.00047440011985599995,0,0,0,True,0.35,2,23
A*,33,241,0.0009717000648379326,1,1,0,True,0.35,2,24
A*,55,586,0.0022386000491678715,11,11,8,True,0.35,2,25
A*,45,248,0.0009449999779462814,1,1,0,True,0.35,2,26
A*,33,468,0.0017371999565511942,3,3,0,True,0.35,2,27
A*,39,1518,0.005573400296270847,8,8,1,True,0.35,2,28
A*,43,858,0.00329799996688962,6,6,3,True,0.35,2,29
A*,56,964,0.005807500332593918,15,15,5,True,0.35,4,0
A*,46,852,0.003693399718031287,8,8,12,True,0.35,4,1
A*,248,13206,0.06104559847153723,77,77,24,True,0.35,4,2
A*,53,929,0.0058987997472286224,6,6,0,True,0.35,4,3
A*,86,4198,0.015776601154357195,48,48,9,True,0.35,4,4
A*,176,7355,0.032761599170044065,73,73,26,True,0.35,4,5
A*,52,1286,0.004723099991679192,9,9,11,True,0.35,4,6
A*,102,3873,0.01729340013116598,26,26,22,True,0.35,4,7
A*,81,2509,0.012057100422680378,25,25,2,True,0.35,4,8
A*,59,1647,0.006110399728640914,20,20,4,True,0.35,4,9
A*,376,17016,0.06413980084471405,119,119,97,False,0.35,4,10
A*,147,9948,0.03643710049800575,41,41,12,True,0.35,4,11
A*,285,19935,0.08039280097000301,98,98,63,True,0.35,4,12
A*,161,8466,0.035741898929700255,50,50,29,True,0.35,4,13
A*,90,1772,0.008517598966136575,29,29,17,True,0.35,4,14
A*,31,98,0.000731899868696928,0,0,0,True,0.35,4,15
A*,77,2641,0.01017349911853671,30,30,5,True,0.35,4,16
A*,458,7056,0.029515499714761972,42,42,269,False,0.35,4,17
A*,153,8310,0.031456098426133394,56,56,26,True,0.35,4,18
A*,33,481,0.002022399799898267,5,5,2,True,0.35,4,19
A*,37,194,0.0013461001217365265,1,1,0,True,0.35,4,20
A*,57,2512,0.010459000943228602,10,10,0,True,0.35,4,21
A*,96,1901,0.006862999405711889,15,15,40,True,0.35,4,22
A*,106,8441,0.039456999162212014,35,35,4,True,0.35,4,23
A*,37,529,0.0019796998240053654,6,6,1,True,0.35,4,24
A*,101,7660,0.03199690021574497,33,33,13,True,0.35,4,25
A*,55,1831,0.007077499525621533,12,12,0,True,0.35,4,26
A*,53,2018,0.009865300264209509,19,19,1,True,0.35,4,27
A*,81,3772,0.015870800241827965,29,29,15,True,0.35,4,28
A*,47,656,0.002236899919807911,4,4,0,True,0.35,4,29
A*,57,1581,0.010462600039318204,15,15,10,True,0.35,6,0
A*,161,10385,0.05010729865171015,62,62,24,True,0.35,6,1
A*,125,7245,0.048666699789464474,42,42,22,True,0.35,6,2
A*,146,3924,0.018640599912032485,41,41,41,True,0.35,6,3
A*,161,4678,0.021059999708086252,47,47,43,True,0.35,6,4
A*,124,2629,0.016002700431272388,21,21,49,True,0.35,6,5
A*,183,5135,0.02357940166257322,38,38,62,True,0.35,6,6
A*,204,9595,0.04644800047390163,85,85,56,True,0.35,6,7
A*,122,4988,0.026039698626846075,54,54,14,True,0.35,6,8
A*,83,2188,0.012895999476313591,30,30,26,True,0.35,6,9
A*,141,9987,0.042698398465290666,56,56,17,True,0.35,6,10
A*,319,15506,0.07261249958537519,48,48,58,True,0.35,6,11
A*,49,1019,0.004274799721315503,9,9,3,True,0.35,6,12
A*,111,4897,0.029995799297466874,44,44,22,True,0.35,6,13
A*,51,1198,0.00723520084284246,10,10,0,True,0.35,6,14
A*,430,23702,0.08958820230327547,70,70,37,False,0.35,6,15
A*,75,3032,0.010956300655379891,30,30,10,True,0.35,6,16
A*,151,6075,0.022520701633766294,67,67,32,True,0.35,6,17
A*,66,3806,0.0158141003921628,28,28,2,True,0.35,6,18
A*,317,24521,0.09777350164949894,183,183,48,False,0.35,6,19
A*,236,20225,0.08819459867663682,22,22,46,True,0.35,6,20
A*,211,6124,0.027610599994659424,41,41,17,True,0.35,6,21
A*,221,9246,0.04866210091859102,79,79,72,True,0.35,6,22
A*,44,602,0.0031056003645062447,9,9,7,True,0.35,6,23
A*,244,10207,0.05880309920758009,125,125,36,True,0.35,6,24
A*,98,3515,0.014745100168511271,46,46,6,True,0.35,6,25
A*,343,15903,0.08345810230821371,155,155,73,False,0.35,6,26
A*,117,5008,0.04737169900909066,49,49,12,True,0.35,6,27
A*,78,4101,0.02123279869556427,18,18,10,True,0.35,6,28
A*,69,2379,0.013784000417217612,26,26,2,True,0.35,6,29
GA,39,720,0.059402399929240346,0,0,0,True,0.15,0,0
GA,37,80,0.010906200157478452,0,0,0,True,0.15,0,1
GA,35,80,0.01016990002244711,0,0,0,True,0.15,0,2
GA,33,80,0.012001999886706471,0,0,0,True,0.15,0,3
GA,41,640,0.045296299969777465,0,0,0,True,0.15,0,4
GA,47,1120,0.09068399993702769,0,0,0,True,0.15,0,5
GA,39,80,0.0092291000764817,0,0,0,True,0.15,0,6
GA,49,160,0.011203999863937497,0,0,0,True,0.15,0,7
GA,35,80,0.006794400047510862,0,0,0,True,0.15,0,8
GA,37,80,0.009527100017294288,0,0,0,True,0.15,0,9
GA,33,80,0.009772100020200014,0,0,0,True,0.15,0,10
GA,41,640,0.034846700029447675,0,0,0,True,0.15,0,11
GA,45,80,0.010596600128337741,0,0,0,True,0.15,0,12
GA,45,240,0.020293799927458167,0,0,0,True,0.15,0,13
GA,39,400,0.028829700080677867,0,0,0,True,0.15,0,14
GA,39,80,0.007624099962413311,0,0,0,True,0.15,0,15
GA,43,400,0.020707699935883284,0,0,0,True,0.15,0,16
GA,41,160,0.010358799947425723,0,0,0,True,0.15,0,17
GA,39,80,0.010628999909386039,0,0,0,True,0.15,0,18
GA,35,80,0.006680699996650219,0,0,0,True,0.15,0,19
GA,39,80,0.007270100060850382,0,0,0,True,0.15,0,20
GA,35,80,0.007410099962726235,0,0,0,True,0.15,0,21
GA,41,320,0.01728320005349815,0,0,0,True,0.15,0,22
GA,47,80,0.006665099877864122,0,0,0,True,0.15,0,23
GA,39,80,0.006700999801978469,0,0,0,True,0.15,0,24
GA,39,80,0.00708370003849268,0,0,0,True,0.15,0,25
GA,37,80,0.006580199813470244,0,0,0,True,0.15,0,26
GA,37,80,0.006939599988982081,0,0,0,True,0.15,0,27
GA,39,80,0.006581900175660849,0,0,0,True,0.15,0,28
GA,37,80,0.006983600091189146,0,0,0,True,0.15,0,29
GA,63,4720,0.2479258996900171,6,6,0,True,0.15,2,0
GA,57,77040,3.569498499855399,11,11,8,True,0.15,2,1
GA,57,2320,0.14942890009842813,6,6,1,True,0.15,2,2
GA,49,26000,1.199606399750337,5,5,2,True,0.15,2,3
GA,41,3920,0.20949230017140508,1,1,0,True,0.15,2,4
GA,39,320,0.022433799924328923,1,1,0,True,0.15,2,5
GA,39,240,0.03529460006393492,2,2,0,True,0.15,2,6
GA,41,80,0.007855500094592571,0,0,0,True,0.15,2,7
GA,35,80,0.00748370005749166,0,0,0,True,0.15,2,8
GA,39,800,0.050659199943766,3,3,0,True,0.15,2,9
GA,54,32800,1.3330547001678497,12,12,6,True,0.15,2,10
GA,75,133920,5.287907499819994,13,13,1,True,0.15,2,11
GA,41,12320,0.5033135002013296,2,2,0,True,0.15,2,12
GA,41,80,0.007327600149437785,0,0,0,True,0.15,2,13
GA,73,6560,0.2949546999298036,6,6,6,True,0.15,2,14
GA,49,12560,0.48189290007576346,3,3,2,True,0.15,2,15
GA,47,24240,0.9232090001460165,3,3,0,True,0.15,2,16
GA,35,400,0.036285500042140484,4,4,0,True,0.15,2,17
GA,61,2080,0.12693349993787706,9,9,0,True,0.15,2,18
GA,61,60720,2.408251699991524,8,8,4,True,0.15,2,19
GA,43,36240,1.3978439003694803,3,3,1,True,0.15,2,20
GA,39,240,0.01821520016528666,2,2,2,True,0.15,2,21
GA,42,480,0.030124699929729104,2,2,1,True,0.15,2,22
GA,38,1120,0.060320200165733695,3,3,1,True,0.15,2,23
GA,33,800,0.045011499896645546,3,3,0,True,0.15,2,24
GA,32,160,0.012381700100377202,1,1,1,True,0.15,2,25
GA,59,16880,0.6556471001822501,5,5,0,True,0.15,2,26
GA,35,80,0.00688360002823174,0,0,0,True,0.15,2,27
GA,43,320,0.01920170010998845,3,3,1,True,0.15,2,28
GA,37,2000,0.09856689954176545,4,4,2,True,0.15,2,29
GA,48,62800,2.483420200413093,15,15,1,True,0.15,4,0
GA,31,160,0.013580900151282549,1,1,0,True,0.15,4,1
GA,109,233600,9.485138199524954,21,21,25,True,0.15,4,2
GA,71,76240,3.044156999560073,8,8,9,True,0.15,4,3
GA,82,105600,4.7791467003989965,16,16,13,True,0.15,4,4
GA,70,73600,3.0804065000265837,12,12,8,True,0.15,4,5
GA,47,2000,0.11042640008963645,8,8,3,True,0.15,4,6
GA,49,108560,4.195692999754101,10,10,2,True,0.15,4,7
GA,79,37520,1.5254036001861095,7,7,5,True,0.15,4,8
GA,47,50400,1.9897018990013748,11,11,7,True,0.15,4,9
GA,35,14560,0.596348499879241,5,5,0,True,0.15,4,10
GA,35,80,0.007029399974271655,0,0,0,True,0.15,4,11
GA,49,240,0.02058969996869564,2,2,0,True,0.15,4,12
GA,203,598080,24.06342659983784,62,62,47,True,0.15,4,13
GA,37,48320,2.037118000211194,3,3,2,True,0.15,4,14
GA,49,66080,2.6177067002281547,9,9,1,True,0.15,4,15
GA,55,52000,2.150103800231591,9,9,7,True,0.15,4,16
GA,51,480,0.03199789975769818,4,4,8,True,0.15,4,17
GA,57,49440,2.1563874997664243,7,7,8,True,0.15,4,18
GA,37,240,0.021120700053870678,2,2,0,True,0.15,4,19
GA,63,67840,2.6029022003058344,6,6,0,True,0.15,4,20
GA,45,13840,0.5505373000632972,5,5,0,True,0.15,4,21
GA,41,560,0.02999949990771711,1,1,0,True,0.15,4,22
GA,60,22960,1.0775799001567066,7,7,3,True,0.15,4,23
GA,37,5920,0.3378040997777134,2,2,1,True,0.15,4,24
GA,79,147280,5.938372399890795,19,19,12,True,0.15,4,25
GA,49,46960,1.9321922999806702,6,6,0,True,0.15,4,26
GA,39,240,0.017501200083643198,2,2,0,True,0.15,4,27
GA,51,48480,1.9246568998787552,8,8,5,True,0.15,4,28
GA,37,24400,0.9620236000046134,4,4,3,True,0.15,4,29
GA,61,91840,3.7116242996416986,10,10,14,True,0.15,6,0
GA,99,208320,8.427271499764174,22,22,19,True,0.15,6,1
GA,37,36560,1.757219199789688,4,4,0,True,0.15,6,2
GA,66,168960,6.7660556002520025,15,15,20,True,0.15,6,3
GA,98,332240,13.288570199394599,35,35,28,True,0.15,6,4
GA,33,160,0.011853800155222416,1,1,4,True,0.15,6,5
GA,51,96400,3.922909000189975,9,9,6,True,0.15,6,6
GA,109,397440,15.855713299941272,33,33,26,True,0.15,6,7
GA,71,192720,7.776869700290263,18,18,9,True,0.15,6,8
GA,66,180480,7.279618900036439,15,15,9,True,0.15,6,9
GA,119,447760,17.836075399070978,46,46,30,True,0.15,6,10
GA,128,318560,12.824769200757146,30,30,22,True,0.15,6,11
GA,83,145440,5.8562751992139965,14,14,25,True,0.15,6,12
GA,76,44880,1.7958097998052835,22,22,17,True,0.15,6,13
GA,144,292640,12.14749770029448,28,28,40,True,0.15,6,14
GA,88,313520,12.399660500697792,31,31,9,True,0.15,6,15
GA,56,205360,8.188482299912721,19,19,6,True,0.15,6,16
GA,92,242400,9.564901199191809,21,21,14,True,0.15,6,17
GA,106,320000,13.124639098299667,39,39,16,True,0.15,6,18
GA,130,397280,15.742519801016897,37,37,23,True,0.15,6,19
GA,78,29440,1.279463800136,5,5,13,True,0.15,6,20
GA,37,36560,1.6300094001926482,7,7,5,True,0.15,6,21
GA,79,118960,5.131710899760947,15,15,7,True,0.15,6,22
GA,39,7440,0.331512599484995,6,6,0,True,0.15,6,23
GA,33,480,0.029165999963879585,2,2,0,True,0.15,6,24
GA,68,76800,3.122276999754831,15,15,10,True,0.15,6,25
GA,71,158880,6.443665600148961,16,16,16,True,0.15,6,26
GA,57,63760,2.656270100036636,10,10,3,True,0.15,6,27
GA,76,244080,9.97930909995921,20,20,9,True,0.15,6,28
GA,51,124480,5.1482575996778905,11,11,15,True,0.15,6,29
GA,49,1360,0.0554467998445034,0,0,0,True,0.25,0,0
GA,37,480,0.02244760002940893,0,0,0,True,0.25,0,1
GA,37,1200,0.05115499999374151,0,0,0,True,0.25,0,2
GA,35,1120,0.04864669987000525,0,0,0,True,0.25,0,3
GA,35,400,0.018526500090956688,0,0,0,True,0.25,0,4
GA,45,560,0.02542449999600649,0,0,0,True,0.25,0,5
GA,43,560,0.024755599908530712,0,0,0,True,0.25,0,6
GA,35,960,0.04435119987465441,0,0,0,True,0.25,0,7
GA,41,12080,0.510393199743703,0,0,0,True,0.25,0,8
GA,37,480,0.023716900032013655,0,0,0,True,0.25,0,9
GA,43,240,0.013557499973103404,0,0,0,True,0.25,0,10
GA,37,480,0.025287600001320243,0,0,0,True,0.25,0,11
GA,41,160,0.015927799977362156,0,0,0,True,0.25,0,12
GA,41,640,0.04267709981650114,0,0,0,True,0.25,0,13
GA,41,160,0.010429299902170897,0,0,0,True,0.25,0,14
GA,43,160,0.01014010002836585,0,0,0,True,0.25,0,15
GA,35,960,0.042394000105559826,0,0,0,True,0.25,0,16
GA,41,80,0.0074974000453948975,0,0,0,True,0.25,0,17
GA,41,480,0.025088700000196695,0,0,0,True,0.25,0,18
GA,41,1440,0.07711760001257062,0,0,0,True,0.25,0,19
GA,37,80,0.006820899900048971,0,0,0,True,0.25,0,20
GA,37,80,0.0070356999058276415,0,0,0,True,0.25,0,21
GA,47,1040,0.055700300028547645,0,0,0,True,0.25,0,22
GA,37,720,0.034051400143653154,0,0,0,True,0.25,0,23
GA,35,560,0.03608260001055896,0,0,0,True,0.25,0,24
GA,41,80,0.007527200039476156,0,0,0,True,0.25,0,25
GA,37,1600,0.07404169999063015,0,0,0,True,0.25,0,26
GA,43,720,0.03869049996137619,0,0,0,True,0.25,0,27
GA,37,80,0.008250500075519085,0,0,0,True,0.25,0,28
GA,43,160,0.013295500073581934,0,0,0,True,0.25,0,29
GA,53,3840,0.16617580014280975,1,1,0,True,0.25,2,0
GA,37,13360,0.5553433999884874,1,1,0,True,0.25,2,1
GA,44,12640,0.514030999969691,2,2,1,True,0.25,2,2
GA,74,110080,4.354678299976513,13,13,9,True,0.25,2,3
GA,49,24960,1.0443243002519011,2,2,0,True,0.25,2,4
GA,35,13120,0.5251132999546826,1,1,0,True,0.25,2,5
GA,83,104720,3.9284560007508844,8,8,12,True,0.25,2,6
GA,56,86320,3.570738600101322,8,8,10,True,0.25,2,7
GA,41,13280,0.5245260999072343,2,2,0,True,0.25,2,8
GA,54,41920,1.6097123995423317,4,4,5,True,0.25,2,9
